frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,8.410000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000300,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
1,False,False,0.000000,0.000000,0.000000,2.570000,892.799988,0.000000,-0.140000,78.860001,-0.502503,0.502532,-0.497453,-0.497486,0.092600,0.000000,-0.000500,0.000000,2.570000,1047.809937,0.000000,-7.600000,142.470001,-0.000380,0.000003,0.000003,1.000000,-0.091400,0.000000,0.000000
2,False,False,1.000000,-0.100000,0.000000,2.460000,891.760010,0.000000,-0.140000,73.989998,-0.502940,0.502970,-0.497011,-0.497043,0.079000,0.000000,-0.000400,0.000000,3.150000,1058.900024,0.000000,-7.590000,137.009995,-0.000763,0.000003,0.000003,1.000000,-0.091400,0.000000,0.000000
3,False,False,1.000000,-0.100000,0.000000,2.440000,892.049988,0.000000,-0.140000,69.119995,-0.503123,0.503155,-0.496822,-0.496860,0.065700,0.000000,-0.000300,0.000000,3.200000,1061.689941,0.000000,-6.570000,172.789993,-0.001146,0.000003,0.000003,0.999999,-0.091400,0.000000,0.000000
4,False,False,1.000000,-0.100000,0.000000,2.440000,892.589966,0.000000,-0.140000,64.250000,-0.503231,0.503265,-0.496709,-0.496752,0.052600,0.000000,-0.000200,0.000000,3.150000,1063.079956,0.000000,-6.560000,167.319992,-0.001529,0.000003,0.000003,0.999999,-0.091400,0.000000,0.000000
5,False,False,1.000000,-0.100000,0.000000,2.440000,893.079956,0.000000,-0.140000,59.379997,-0.503312,0.503349,-0.496623,-0.496671,0.039800,0.000000,-0.000100,0.000000,3.100000,1064.429932,0.000000,-4.850000,228.959991,-0.001912,0.000003,0.000003,0.999998,-0.091400,0.000000,0.000000
6,False,False,1.000000,-0.100000,0.000000,2.440000,893.529968,0.000000,-0.140000,54.509998,-0.503366,0.503413,-0.496563,-0.496612,0.027300,0.000000,0.000000,0.000000,3.060000,1066.289917,0.000000,-4.840000,223.479996,-0.002295,0.000003,0.000003,0.999997,-0.091400,0.000000,0.000000
7,False,False,1.000000,-0.100000,0.000000,2.440000,893.940002,0.000000,-0.140000,49.639999,-0.503398,0.503444,-0.496531,-0.496579,0.015100,0.000000,0.000000,0.000000,3.020000,1068.109985,0.000000,-4.830000,218.000000,-0.002679,0.000003,0.000003,0.999996,-0.091400,0.000000,0.000000
8,False,False,1.000000,-0.100000,0.000000,2.440000,894.309998,0.000000,-0.140000,44.770000,-0.503404,0.503449,-0.496525,-0.496574,0.003100,0.000000,0.000000,0.000000,2.980000,1069.880005,0.000000,-4.820000,212.519989,-0.003062,0.000003,0.000003,0.999995,-0.091400,0.000000,0.000000
9,False,False,1.000000,-0.100000,0.000000,2.440000,894.639954,0.000000,-0.140000,39.899998,-0.503388,0.503434,-0.496542,-0.496590,-0.008500,0.000000,0.000000,0.000000,2.940000,1071.609985,0.000000,-4.810000,207.039993,-0.003445,0.000003,0.000003,0.999994,-0.091400,0.000000,0.000000
10,False,False,1.000000,-0.100000,0.000000,2.440000,894.929993,0.000000,-0.140000,35.029999,-0.503345,0.503392,-0.496585,-0.496633,-0.019900,0.000000,0.000000,0.000000,2.900000,1073.289917,0.000000,-4.800000,201.569992,-0.003828,0.000003,0.000003,0.999993,-0.091400,0.000000,0.000000
11,False,False,1.000000,-0.100000,0.000000,2.440000,895.179993,0.000000,-0.140000,30.160000,-0.503280,0.503329,-0.496649,-0.496698,-0.031000,0.000000,0.000000,0.000000,2.860000,1074.919922,0.000000,-4.790000,196.099991,-0.004211,0.000003,0.000003,0.999991,-0.091400,0.000000,0.000000
12,False,False,1.000000,-0.100000,0.000000,2.440000,895.389954,0.000000,-0.140000,25.289999,-0.503193,0.503244,-0.496736,-0.496784,-0.041900,0.000000,0.000000,0.000000,2.820000,1076.510010,0.000000,-4.780000,190.629990,-0.004594,0.000003,0.000003,0.999989,-0.091400,0.000000,0.000000
13,False,False,1.000000,-0.100000,0.000000,2.440000,895.559998,0.000000,-0.140000,20.420000,-0.503086,0.503139,-0.496844,-0.496892,-0.052600,0.000000,0.000000,0.000000,2.780000,1078.049927,0.000000,-4.770000,185.159988,-0.004977,0.000003,0.000003,0.999988,-0.091400,0.000000,0.000000
14,False,False,1.000000,-0.100000,0.000000,2.440000,895.690002,0.000000,-0.140000,15.549999,-0.502956,0.503008,-0.496979,-0.497022,-0.063000,0.000000,0.000000,0.000000,2.740000,1079.549927,0.000000,-4.760000,179.690002,-0.005360,0.000003,0.000003,0.999986,-0.091400,0.000000,0.000000
15,False,False,1.000000,-0.100000,0.000000,2.440000,895.779968,0.000000,-0.140000,10.679999,-0.502805,0.502860,-0.497130,-0.497173,-0.073200,0.000000,0.000000,0.000000,2.700000,1081.000000,0.000000,-4.750000,174.220001,-0.005743,0.000003,0.000003,0.999983,-0.091400,0.000000,0.000000
16,False,False,1.000000,-0.100000,0.000000,2.440000,895.829956,0.000000,-0.140000,5.810000,-0.502632,0.502691,-0.497302,-0.497345,-0.083200,0.000000,0.000000,0.000000,2.660000,1082.410034,0.000000,-4.740000,168.750000,-0.006126,0.000003,0.000003,0.999981,-0.091400,0.000000,0.000000
17,False,False,1.000000,-0.100000,0.000000,2.440000,895.839966,0.000000,-0.140000,0.940000,-0.502438,0.502501,-0.497497,-0.497540,-0.093000,0.000000,0.000000,0.000000,2.620000,1083.770020,0.000000,-4.730000,163.289993,-0.006509,0.000003,0.000003,0.999979,-0.091400,0.000000,0.000000
18,False,False,1.000000,-0.100000,0.000000,2.440000,895.809998,0.000000,-0.140000,-3.920000,-0.502228,0.502284,-0.497712,-0.497755,-0.102600,0.000000,0.000000,0.000000,2.580000,1085.089966,0.000000,-4.720000,157.830002,-0.006892,0.000003,0.000003,0.999976,-0.091400,0.000000,0.000000
19,False,False,1.000000,-0.100000,0.000000,2.440000,895.739990,0.000000,-0.140000,-8.780000,-0.501996,0.502056,-0.497944,-0.497987,-0.112000,0.000000,0.000000,0.000000,2.540000,1086.359985,0.000000,-4.710000,152.369995,-0.007275,0.000003,0.000003,0.999973,-0.091400,0.000000,0.000000
20,False,False,1.000000,-0.100000,0.000000,2.440000,895.630005,0.000000,-0.140000,-13.639999,-0.501742,0.501806,-0.498198,-0.498241,-0.121200,0.000000,0.000000,0.000000,2.500000,1087.579956,0.000000,-4.700000,146.910004,-0.007658,0.000003,0.000003,0.999971,-0.091400,0.000000,0.000000
21,False,False,1.000000,-0.100000,0.000000,2.440000,895.479980,0.000000,-0.140000,-18.500000,-0.501472,0.501540,-0.498468,-0.498511,-0.130200,0.000000,0.000000,0.000000,2.460000,1088.760010,0.000000,-4.690000,141.449997,-0.008041,0.000003,0.000003,0.999968,-0.091400,0.000000,0.000000
22,True,True,1.000000,0.050000,0.000000,2.440000,895.349976,0.000000,-0.190000,-15.089999,-0.501219,0.501289,-0.498721,-0.498764,-0.121800,0.000000,0.000000,0.000000,2.420000,1089.890015,0.000000,-4.680000,135.989990,-0.008424,0.000003,0.000003,0.999964,-0.091400,0.000000,0.000000
23,True,True,1.000000,0.050000,0.000000,2.440000,895.250000,0.000000,-0.230000,-11.679999,-0.500982,0.501054,-0.498959,-0.499002,-0.113600,0.000000,0.000000,0.000000,2.380000,1090.979980,0.000000,-4.670000,130.529999,-0.008807,0.000003,0.000003,0.999961,-0.091400,0.000000,0.000000
24,True,True,1.000000,0.050000,0.000000,2.440000,895.179993,0.000000,-0.260000,-8.270000,-0.500760,0.500834,-0.499180,-0.499223,-0.105600,0.000000,0.000000,0.000000,2.340000,1092.020020,0.000000,-4.660000,125.079994,-0.009190,0.000003,0.000003,0.999958,-0.091400,0.000000,0.000000
25,True,True,1.000000,0.050000,0.000000,2.440000,895.139954,0.000000,-0.280000,-4.860000,-0.500555,0.500630,-0.499385,-0.499428,-0.097800,0.000000,0.000000,0.000000,2.300000,1093.020020,0.000000,-4.650000,119.629997,-0.009573,0.000003,0.000003,0.999954,-0.091400,0.000000,0.000000
26,True,True,1.000000,0.050000,0.000000,2.440000,895.130005,0.000000,-0.300000,-1.450000,-0.500367,0.500442,-0.499573,-0.499617,-0.090100,0.000000,0.000000,0.000000,2.260000,1093.969971,0.000000,-4.640000,114.180000,-0.009956,0.000003,0.000003,0.999950,-0.091400,0.000000,0.000000
27,True,True,1.000000,0.050000,0.000000,2.440000,895.149963,0.000000,-0.310000,1.950000,-0.500194,0.500270,-0.499746,-0.499789,-0.082600,0.000000,0.000000,0.000000,2.220000,1094.880005,0.000000,-4.630000,108.729996,-0.010339,0.000003,0.000003,0.999947,-0.091400,0.000000,0.000000
28,True,True,1.000000,0.050000,0.000000,2.440000,895.190002,0.000000,-0.310000,5.350000,-0.500037,0.500114,-0.499903,-0.499946,-0.075300,0.000000,0.000000,0.000000,2.180000,1095.739990,0.000000,-4.620000,103.279999,-0.010722,0.000003,0.000003,0.999942,-0.091400,0.000000,0.000000
29,True,True,1.000000,0.050000,0.000000,2.440000,895.260010,0.000000,-0.310000,8.750000,0.499897,-0.499973,0.500043,0.500087,-0.068100,0.000000,0.000000,0.000000,2.140000,1096.559937,0.000000,-4.610000,97.829994,-0.011105,0.000003,0.000003,0.999938,-0.091400,0.000000,0.000000
30,True,True,1.000000,0.050000,0.000000,2.440000,895.359985,0.000000,-0.300000,12.150000,0.499768,-0.499843,0.500172,0.500216,-0.061100,0.000000,0.000000,0.000000,2.100000,1097.329956,0.000000,-4.600000,92.379997,-0.011488,0.000003,0.000003,0.999934,-0.091400,0.000000,0.000000
31,True,True,1.000000,0.050000,0.000000,2.440000,895.489990,0.000000,-0.290000,15.549999,0.499654,-0.499730,0.500286,0.500329,-0.054300,0.000000,0.000000,0.000000,2.060000,1098.049927,0.000000,-4.590000,86.930000,-0.011871,0.000003,0.000003,0.999929,-0.091400,0.000000,0.000000
32,True,True,1.000000,0.050000,0.000000,2.440000,895.649963,0.000000,-0.270000,18.949999,0.499557,-0.499633,0.500383,0.500426,-0.047600,0.000000,0.000000,0.000000,2.020000,1098.729980,0.000000,-4.580000,81.489998,-0.012254,0.000003,0.000003,0.999925,-0.091400,0.000000,0.000000
33,True,True,1.000000,0.050000,0.000000,2.440000,895.839966,0.000000,-0.250000,22.350000,0.499471,-0.499547,0.500469,0.500512,-0.041100,0.000000,0.000000,0.000000,1.980000,1099.359985,0.000000,-4.570000,76.049995,-0.012637,0.000003,0.000003,0.999920,-0.091400,0.000000,0.000000
34,True,True,1.000000,0.050000,0.000000,2.440000,896.049988,0.000000,-0.230000,25.750000,0.499401,-0.499476,0.500539,0.500582,-0.034700,0.000000,0.000000,0.000000,1.940000,1099.949951,0.000000,-4.560000,70.610001,-0.013020,0.000003,0.000003,0.999915,-0.091400,0.000000,0.000000
35,True,True,1.000000,0.050000,0.000000,2.440000,896.289978,0.000000,-0.210000,29.150000,0.499342,-0.499417,0.500599,0.500641,-0.028500,0.000000,0.000000,0.000000,1.900000,1100.489990,0.000000,-4.550000,65.169998,-0.013403,0.000003,0.000003,0.999910,-0.091400,0.000000,0.000000
36,True,True,1.000000,0.050000,0.000000,2.440000,896.559998,0.000000,-0.180000,32.549999,0.499293,-0.499369,0.500647,0.500689,-0.022400,0.000000,0.000000,0.000000,1.860000,1100.989990,0.000000,-4.540000,59.730000,-0.013786,0.000003,0.000003,0.999905,-0.091400,0.000000,0.000000
37,True,True,1.000000,0.050000,0.000000,2.440000,896.859985,0.000000,-0.150000,35.950001,0.499261,-0.499336,0.500679,0.500722,-0.016400,0.000000,0.000000,0.000000,1.820000,1101.439941,0.000000,-4.530000,54.289997,-0.014169,0.000003,0.000003,0.999900,-0.091400,0.000000,0.000000
38,True,True,1.000000,0.050000,0.000000,2.440000,897.190002,0.000000,-0.120000,39.349998,0.499239,-0.499314,0.500701,0.500743,-0.010600,0.000000,0.000000,0.000000,1.780000,1101.849976,0.000000,-4.520000,48.849998,-0.014553,0.000003,0.000003,0.999894,-0.091400,0.000000,0.000000
39,True,True,1.000000,0.050000,0.000000,2.440000,897.549988,0.000000,-0.090000,42.750000,0.499228,-0.499304,0.500712,0.500754,-0.004900,0.000000,0.000000,0.000000,1.740000,1102.209961,0.000000,-4.510000,43.419998,-0.014936,0.000003,0.000003,0.999888,-0.091400,0.000000,0.000000
40,True,True,1.000000,0.050000,0.000000,2.440000,897.929993,0.000000,-0.060000,46.149998,0.499228,-0.499304,0.500712,0.500754,0.000600,0.000000,0.000000,0.000000,1.700000,1102.530029,0.000000,-4.500000,37.989998,-0.015319,0.000003,0.000003,0.999883,-0.091400,0.000000,0.000000
41,True,True,1.000000,0.050000,0.000000,2.440000,898.339966,0.000000,-0.030000,49.549999,0.499239,-0.499314,0.500701,0.500743,0.005900,0.000000,0.000000,0.000000,1.660000,1102.799927,0.000000,-4.490000,32.559998,-0.015702,0.000003,0.000003,0.999877,-0.091400,0.000000,0.000000
42,True,True,1.000000,0.050000,0.000000,2.440000,898.779968,0.000000,0.000000,52.949997,0.499261,-0.499336,0.500679,0.500722,0.011100,0.000000,0.000000,0.000000,1.620000,1103.030029,0.000000,-4.480000,27.129999,-0.016085,0.000003,0.000003,0.999871,-0.091400,0.000000,0.000000
43,True,True,1.000000,0.050000,0.000000,2.440000,899.250000,0.000000,0.020000,56.349998,0.499293,-0.499369,0.500647,0.500689,0.016200,0.000000,0.000000,0.000000,1.580000,1103.209961,0.000000,-4.470000,21.699999,-0.016468,0.000003,0.000003,0.999864,-0.091400,0.000000,0.000000
44,True,True,1.000000,0.050000,0.000000,2.440000,899.750000,0.000000,0.040000,59.750000,0.499336,-0.499412,0.500604,0.500646,0.021200,0.000000,0.000000,0.000000,1.540000,1103.349976,0.000000,-4.460000,16.270000,-0.016851,0.000003,0.000003,0.999858,-0.091400,0.000000,0.000000
45,True,True,1.000000,0.050000,0.000000,2.440000,900.279968,0.000000,0.060000,63.149998,0.499390,-0.499466,0.500550,0.500593,0.026100,0.000000,0.000000,0.000000,1.500000,1103.439941,0.000000,-4.450000,10.840000,-0.017234,0.000003,0.000003,0.999851,-0.091400,0.000000,0.000000
46,True,True,1.000000,0.050000,0.000000,2.440000,900.829956,0.000000,0.080000,66.549995,0.499455,-0.499530,0.500485,0.500528,0.030900,0.000000,0.000000,0.000000,1.460000,1103.489990,0.000000,-4.440000,5.420000,-0.017617,0.000003,0.000003,0.999845,-0.091400,0.000000,0.000000
47,True,True,1.000000,0.050000,0.000000,2.440000,901.409973,0.000000,0.090000,69.949997,0.499530,-0.499606,0.500410,0.500453,0.035500,0.000000,0.000000,0.000000,1.420000,1103.489990,0.000000,-4.430000,0.000000,-0.018000,0.000003,0.000003,0.999838,-0.091400,0.000000,0.000000
48,True,True,1.000000,0.050000,0.000000,2.440000,902.019958,0.000000,0.100000,73.349998,0.499611,-0.499687,0.500329,0.500372,0.040000,0.000000,0.000000,0.000000,1.380000,1103.439941,0.000000,-4.420000,-5.410000,-0.018383,0.000003,0.000003,0.999831,-0.091400,0.000000,0.000000
49,True,True,1.000000,0.050000,0.000000,2.440000,902.659973,0.000000,0.110000,76.750000,0.499703,-0.499779,0.500237,0.500281,0.044400,0.000000,0.000000,0.000000,1.340000,1103.349976,0.000000,-4.410000,-10.820000,-0.018766,0.000003,0.000003,0.999824,-0.091400,0.000000,0.000000
50,True,True,1.000000,0.050000,0.000000,2.440000,903.329956,0.000000,0.110000,80.150002,0.499806,-0.499881,0.500135,0.500179,0.048700,0.000000,0.000000,0.000000,1.300000,1103.209961,0.000000,-4.400000,-16.230000,-0.019149,0.000003,0.000003,0.999817,-0.091400,0.000000,0.000000
51,True,True,1.000000,0.050000,0.000000,2.440000,904.029968,0.000000,0.110000,83.549995,0.499913,-0.499989,0.500027,0.500071,0.052900,0.000000,0.000000,0.000000,1.260000,1103.030029,0.000000,-4.390000,-21.639999,-0.019532,0.000003,0.000003,0.999809,-0.091400,0.000000,0.000000
52,False,False,1.000000,-0.100000,0.000000,2.440000,904.690002,0.000000,0.110000,78.680000,-0.500000,0.500071,-0.499940,-0.499989,0.040100,0.000000,0.000000,0.000000,1.220000,1102.799927,0.000000,-4.380000,-27.049999,-0.019915,0.000003,0.000003,0.999802,-0.091400,0.000000,0.000000
53,False,False,1.000000,-0.100000,0.000000,2.440000,905.309998,0.000000,0.100000,73.809998,-0.500059,0.500130,-0.499881,-0.499930,0.027600,0.000000,0.000000,0.000000,1.180000,1102.530029,0.000000,-4.370000,-32.450001,-0.020298,0.000003,0.000003,0.999794,-0.091400,0.000000,0.000000
54,False,False,1.000000,-0.100000,0.000000,2.440000,905.880005,0.000000,0.090000,68.939995,-0.500091,0.500162,-0.499849,-0.499897,0.015400,0.000000,0.000000,0.000000,1.140000,1102.209961,0.000000,-4.360000,-37.849998,-0.020681,0.000003,0.000003,0.999786,-0.091400,0.000000,0.000000
